LATITUDE|LONGITUDE|ELEVATION|DATE|AWND|CDSD|CLDD|DP01|DP10|DSND|DSNW|DT00|DT32|DX32|DX70|DX90|EMNT|EMSD|EMSN|EMXP|EMXT|FZF0|FZF1|FZF2|FZF3|FZF4|FZF5|FZF6|FZF7|FZF8|FZF9|HDSD|HTDD|PRCP|PSUN|SNOW|TAVG|TMAX|TMIN|TSUN|WDF2|WDF5|WDFG|WDMV|WSF2|WSF5|WSFG|name
3874|47.4536|-121.6658|478.5|2012||139.0|139.0|||||0.0|88.0|5.0|90.0|5.0|19.0||||96.0|32.0|27.0||||31.0|28.0|20.0|20.0||6381.0|6381.0||||48.6|57.0|40.1|||||||||FIRE TRAINING ACADEMY WASHINGT, WA US
3875|47.8611|-123.9319|174.3|2011||||||||||||||||||||||||||||||123.68||||||||||||||HOH RANGER STATION, WA US
3876|47.9461|-117.2509|672.7|2011||||120.0|66.0|||||||||||2.35||||||||||||||25.89||||||||||||||CHATTAROY 6.3 NE, WA US
3877|47.9461|-117.2509|672.7|2012||||148.0|105.0|||||||||||0.99||||||||||||||36.96||||||||||||||CHATTAROY 6.3 NE, WA US
3878|48.4743|-120.1887|533.1|2011||218.0|218.0|99.0|54.0|||6.0|191.0|42.0|122.0|23.0|-11.0|||2.0|96.0|30.0|28.0|23.0|20.0|16.0|32.0|28.0|23.0|19.0|14.0|7501.0|7501.0|18.68|||44.5|57.9|31.1|||||||||WINTHROP 1 WSW, WA US
3879|48.4743|-120.1887|533.1|2012||306.0|306.0|120.0|61.0|||4.0|182.0|47.0|139.0|24.0|-7.0|||1.11|96.0|31.0|24.0|24.0|16.0|16.0|31.0|27.0|22.0|20.0|16.0|7542.0|7542.0|19.8|||45.8|58.9|32.7|||||||||WINTHROP 1 WSW, WA US
3880|48.87|-121.79|1228.3|2011|0.4|23.0|23.0|192.0|192.0|251.0||0.0|175.0|27.0|15.0|0.0|4.0|129.0||2.9|81.0|32.0|27.0|23.0|17.0|15.0|31.0|28.0|22.0|20.0|8.0|8997.0|8997.0|90.97|||40.0|46.3|33.7|||||||||WELLS CREEK, WA US
3881|48.87|-121.79|1228.3|2012|0.4|52.0|52.0|199.0|199.0|247.0||0.0|157.0|33.0|36.0|0.0|8.0|147.0||2.1|84.0|28.0|27.0|23.0|18.0||29.0|25.0|24.0|20.0|15.0|8870.0|8870.0|106.34|||41.9|48.5|35.4|||||||||WELLS CREEK, WA US
3882|47.6497|-120.0801|812.0|2011||268.0|268.0|||||5.0|173.0|45.0|96.0|9.0|-5.0||||93.0|32.0|23.0|23.0|20.0|10.0|29.0|28.0|24.0|20.0|14.0||||||44.2|54.4|34.0|||||||||WATERVILLE, WA US
3883|47.6497|-120.0801|812.0|2012||408.0|408.0|90.0|52.0|116.0|30.0|0.0|165.0|40.0|118.0|18.0|2.0|12.0|7.0|0.61|97.0|31.0|20.0|20.0|20.0|13.0|32.0|28.0|24.0|18.0|14.0|7393.0|7393.0|13.94||66.9|46.4|56.9|36.0||||255.0||||42.1|WATERVILLE, WA US
3884|48.082|-123.4673|267.0|2011||||177.0|95.0|||||||||||2.25||||||||||||||41.22||||||||||||||PORT ANGELES 2.5 SSW, WA US
3885|48.082|-123.4673|267.0|2012||||181.0|105.0|||||||||||1.36||||||||||||||39.56||||||||||||||PORT ANGELES 2.5 SSW, WA US
3886|46.26667|-119.11667|124.1|2011|6.5|612.0|612.0|73.0|19.0|||0.0|125.0|14.0|147.0|44.0|7.0|||1.1|99.0|26.0|26.0|23.0|19.0|15.0|30.0|27.0|23.0|7.0|7.0|5278.0|5278.0|6.4|||52.2|65.2|39.1||230.0|230.0|||42.9|51.0||PASCO TRI CITIES AIRPORT, WA US
3887|46.26667|-119.11667|124.1|2012|6.5|762.0|762.0|102.0|29.0|4.0|1.0|0.0|105.0|3.0|161.0|52.0|10.0|4.0|2.5|0.63|107.0|28.0|27.0|22.0|||32.0|25.0|22.0|18.0|15.0|5057.0|5057.0|9.8||4.2|53.9|66.6|41.1||210.0|220.0|||53.9|68.0||PASCO TRI CITIES AIRPORT, WA US
3888|46.09472|-118.28693999999999|355.4|2011|8.1|735.0|735.0|110.0|44.0|9.0|1.0|0.0|72.0|17.0|126.0|35.0|10.0|2.0|1.0|1.37|99.0|31.0|26.0|23.0|17.0||32.0|11.0|11.0|11.0|11.0|5083.0|5083.0|17.43||3.3|53.3|62.9|43.7||200.0|210.0|||47.0|59.1||WALLA WALLA REGIONAL AIRPORT, WA US
3889|46.09472|-118.28693999999999|355.4|2012|7.8|836.0|836.0|128.0|68.0|6.0|2.0|0.0|69.0|11.0|148.0|35.0|18.0|5.0|4.7|0.98|104.0|31.0|27.0|23.0|||32.0|26.0|23.0|18.0||4862.0|4862.0|23.41||8.3|54.5|64.7|44.3||150.0|150.0|||46.1|63.1||WALLA WALLA REGIONAL AIRPORT, WA US
3890|46.5953|-120.6171|378.0|2012||||84.0|39.0|||||||||||0.8||||||||||||||12.89||||||||||||||YAKIMA 4.2 W, WA US
3891|47.5081|-122.2413|60.4|2011||||174.0|99.0|||||||||||2.03||||||||||||||39.35||||||||||||||BRYN MAWR SKYWAY 0.9 N, WA US
3892|47.5081|-122.2413|60.4|2012||||180.0|124.0|||||||||||1.7||||||||||||||54.25||||||||||||||BRYN MAWR SKYWAY 0.9 N, WA US
3893|46.3194|-120.0369|268.8|2011||||69.0|21.0|||||||||||1.25||||||||||||||5.53||||||||||||||SUNNYSIDE 1.2 W, WA US
3894|46.3194|-120.0369|268.8|2012||||87.0|38.0|||||||||||0.53||||||||||||||9.01||||||||||||||SUNNYSIDE 1.2 W, WA US
3895|48.52|-120.74|1490.5|2011||2.0|2.0|162.0|162.0|250.0||2.0|201.0|87.0|19.0|0.0|-8.0|120.0||3.3|78.0|31.0|27.0|23.0|18.0|14.0|31.0|28.0|23.0|18.0|12.0|10359.0|10359.0|75.16|||36.5|42.8|30.2|||||||||RAINY PASS, WA US
3896|48.52|-120.74|1490.5|2012||9.0|9.0|176.0|176.0|||0.0|195.0|96.0|30.0|0.0|2.0|||1.7|82.0|31.0|25.0|24.0|17.0|15.0|31.0|26.0|23.0|20.0|16.0|10216.0|10216.0|72.06|||38.2|44.7|31.6|||||||||RAINY PASS, WA US
3897|47.2643|-122.0666|170.1|2011||||221.0|120.0|||||||||||2.31||||||||||||||51.17||||||||||||||AUBURN 8.2 SE, WA US
3898|47.2643|-122.0666|170.1|2012||||222.0|125.0|||||||||||1.56||||||||||||||51.38||||||||||||||AUBURN 8.2 SE, WA US
3899|46.6118|-120.6867|518.8|2011||||75.0|29.0|||||||||||1.96||||||||||||||9.78||||||||||||||FRUITVALE 6.9 W, WA US
3900|46.6118|-120.6867|518.8|2012||||87.0|39.0|||||||||||0.68||||||||||||||12.42||||||||||||||FRUITVALE 6.9 W, WA US
3901|48.505|-121.48|93.9|2011||||202.0|156.0|19.0|8.0|||||||12.0|8.2|2.87||||||||||||||86.33||33.3||||||||||||ROCKPORT 6.5 E, WA US
3902|48.505|-121.48|93.9|2012||||195.0|145.0|16.0|8.0|||||||8.0|5.0|2.64||||||||||||||89.3||27.5||||||||||||ROCKPORT 6.5 E, WA US
3903|47.9545|-118.9997|524.0|2011||498.0|498.0|71.0|35.0|||2.0|134.0|30.0|123.0|22.0|-4.0|||1.1|95.0|31.0|28.0|22.0|19.0|14.0|32.0|25.0|23.0|15.0|15.0|6351.0|6351.0|10.04|||48.7|58.8|38.5|||||||||COULEE DAM 1 SW, WA US
3904|47.9545|-118.9997|524.0|2012||669.0|669.0|104.0|49.0|20.0|5.0|0.0|118.0|33.0|138.0|32.0|3.0|7.0|5.0|1.5|98.0|31.0|28.0|22.0|20.0||31.0|27.0|24.0|20.0|16.0|6300.0|6300.0|15.81||12.1|50.4|60.5|40.4|||||||||COULEE DAM 1 SW, WA US
3905|46.4353|-120.4203|256.3|2011||660.0|660.0|59.0|20.0|||0.0|139.0|27.0|141.0|38.0|4.0|||1.51|98.0|29.0|23.0|23.0|20.0|15.0|32.0|27.0|24.0|11.0|11.0|5733.0|5733.0|5.89|||50.7|63.2|38.2|||||||||WAPATO, WA US
3906|48.4958|-122.2355|18.3|2011||||||||||2.0|81.0|0.0|||||83.0|||||||||||5193.0|5193.0|||||58.1||||||||||SEDRO WOOLLEY, WA US
3907|48.4958|-122.2355|18.3|2012||||193.0|129.0|||||1.0|86.0|0.0||||2.74|88.0|||||||||||||57.41||||58.4||||||||||SEDRO WOOLLEY, WA US
3908|47.2336|-123.9897|42.7|2012||27.0|27.0|178.0|161.0|||0.0|47.0|0.0|52.0|2.0|26.0|||4.1|93.0|32.0|||||29.0|28.0||||||127.27|||49.0|56.6|41.3|||||||||HUMPTULIPS SALMON HATCHERY, WA US
3909|47.7849|-120.6455|590.1|2011||148.0|148.0|119.0|71.0|||2.0|175.0|28.0|99.0|10.0|-5.0|||1.68|95.0|28.0|28.0|21.0|20.0|15.0|31.0|28.0|22.0|17.0|14.0|7448.0|7448.0|26.61|||44.3|55.8|32.9|||||||||PLAIN, WA US
3910|48.6524|-121.693|210.3|2011||24.0|24.0|217.0|164.0|21.0|16.0|0.0|120.0|14.0|63.0|0.0|11.0|12.0|12.0|2.7|89.0|31.0|28.0|24.0|||32.0|27.0|16.0|16.0|16.0|6936.0|6936.0|97.76||41.9|45.6|53.2|38.0|||||||||UPPER BAKER DAM, WA US
3911|48.6524|-121.693|210.3|2012||69.0|69.0|210.0|164.0|||0.0|120.0|13.0|93.0|4.0|19.0|||3.3|92.0|31.0|28.0||||32.0|28.0|23.0|20.0||6933.0|6933.0|112.89|||46.7|54.7|38.8|||||||||UPPER BAKER DAM, WA US
3912|47.489|-117.4698|714.5|2011||||117.0|53.0|||||||||||0.73||||||||||||||18.46||||||||||||||CHENEY 5.1 E, WA US
3913|47.489|-117.4698|714.5|2012||||143.0|69.0|||||||||||0.89||||||||||||||22.35||||||||||||||CHENEY 5.1 E, WA US
3914|47.1307|-122.823|36.6|2011||||194.0|106.0|5.0|2.0|||||||6.0|4.8|3.16||||||||||||||48.28||7.8||||||||||||OLYMPIA 7.0 NNE, WA US
3915|47.1307|-122.823|36.6|2012||||206.0|135.0||4.0||||||||8.0|2.24||||||||||||||61.3||14.1||||||||||||OLYMPIA 7.0 NNE, WA US
3916|46.0625|-122.2044|200.9|2011||283.0|283.0|||||0.0|41.0|0.0|99.0|9.0|15.0||||100.0|32.0|27.0||||32.0|21.0|21.0|15.0|15.0|5307.0|5307.0||||51.2|59.2|43.2|||||||||COUGAR 6 E, WA US
3917|48.1074|-120.0078|345.9|2011||381.0|381.0|||||2.0|168.0|32.0|132.0|26.0|-3.0||||97.0|28.0|28.0|23.0|20.0|14.0|32.0|28.0|23.0|6.0|6.0|6745.0|6745.0||||47.3|59.5|35.0|||||||||METHOW 2 S, WA US
3918|48.1074|-120.0078|345.9|2012||515.0|515.0|||||1.0|150.0|28.0|144.0|32.0|-1.0||||99.0|31.0|25.0|22.0|13.0|13.0|31.0|27.0|24.0|20.0|13.0|6486.0|6486.0||||48.9|61.1|36.8|||||||||METHOW 2 S, WA US
3919|47.9967|-119.6482|254.2|2011||545.0|545.0|61.0|37.0|||4.0|160.0|32.0|124.0|45.0|-13.0|||0.82|99.0|31.0|27.0|23.0|19.0|15.0|31.0|27.0|22.0|17.0|6.0|6652.0|6652.0|10.48|||48.3|60.7|35.9|||||||||CHIEF JOSEPH DAM, WA US
3920|47.9967|-119.6482|254.2|2012||735.0|735.0|81.0|47.0|||0.0|131.0|24.0|149.0|43.0|3.0|||0.72|105.0|30.0|27.0|23.0|20.0|13.0|32.0|27.0|24.0|19.0|16.0|6282.0|6282.0|13.2|||50.9|63.0|38.8|||||||||CHIEF JOSEPH DAM, WA US
3921|46.5053|-120.1677|472.4|2011||||||||||||||||||||||||||||6358.0|6358.0|||||||||||||||MOXEE CITY 10 E, WA US
3923|47.8663|-121.7175|51.8|2010||||199.0|158.0||1.0||||||||1.0|2.19||||||||||||||63.54||1.0||||||||||||STARTUP 1 E, WA US
3924|47.8663|-121.7175|51.8|2011||57.0|57.0|212.0|165.0|||0.0|65.0|0.0|79.0|0.0|16.0|||2.5|88.0|30.0|28.0|24.0|||32.0|21.0|21.0|20.0|16.0|5473.0|5473.0|78.85|||49.5|57.9|41.1|||||||||STARTUP 1 E, WA US
3925|47.2472|-122.4122|7.6|2010|||||||2.0||||||||1.0|||||||||||||||||2.0||||||||||||TACOMA NUMBER 1, WA US
3926|48.6116|-122.8063|24.4|2010||41.0|41.0|133.0|96.0|6.0|2.0|0.0|31.0|4.0|46.0|0.0|12.0|3.0|3.5|2.24|85.0|28.0|28.0|24.0|19.0|13.0|31.0|||||5130.0|5130.0|31.28||5.5|51.4|58.7|44.0|||||||||OLGA 2 SE, WA US
3927|48.6116|-122.8063|24.4|2011||13.0|13.0|130.0|79.0|||0.0|62.0|2.0|57.0|0.0|16.0|||1.01|83.0|31.0|28.0|24.0|||32.0|28.0|19.0|19.0|16.0|5465.0|5465.0|26.62|||49.6|57.0|42.2|||||||||OLGA 2 SE, WA US
3928|48.7272|-121.0722|376.7|2010||224.0|224.0|193.0|118.0|44.0|11.0|0.0|62.0|7.0|72.0|12.0|7.0|16.0|7.5|2.76|95.0|30.0|26.0|22.0|18.0|8.0|31.0|28.0||||||55.57||34.8|48.9|56.2|41.6|||||||||ROSS DAM, WA US
3929|48.7272|-121.0722|376.7|2011||157.0|157.0|187.0|120.0|||0.0|105.0|18.0|71.0|6.0|9.0|||2.9|94.0|32.0|27.0|21.0|||30.0|25.0|24.0|15.0|15.0|6766.0|6766.0|67.85|||46.7|53.8|39.5|||||||||ROSS DAM, WA US
3930|47.2325|-117.3626|733.0|2010||220.0|220.0|113.0|87.0|31.0|11.0|2.0|135.0|14.0|106.0|16.0|-11.0|14.0|5.0|0.55|97.0|31.0|28.0|22.0|20.0|10.0|26.0|26.0|23.0|20.0||6089.0|6089.0|16.81||29.7|47.5|59.6|35.4|||||||||ROSALIA, WA US
3931|47.2325|-117.3626|733.0|2011||198.0|198.0|102.0|93.0|29.0|13.0|5.0|183.0|23.0|107.0|19.0|-11.0|6.0|5.0|0.6|98.0|30.0|25.0|23.0|19.0|14.0|32.0|28.0|24.0|7.0|7.0|7571.0|7571.0|16.19||21.5|45.1|57.6|32.6|||||||||ROSALIA, WA US
3932|48.36|-119.08|1527.0|2010||25.0|25.0|147.0|147.0|210.0||3.0|184.0|57.0|28.0|0.0|-11.0|57.0||1.7|78.0|31.0|27.0|24.0|14.0|14.0|30.0|27.0|23.0|17.0|15.0|9101.0|9101.0|36.12|||39.8|46.3|33.4|||||||||MOSES MOUNTAIN, WA US
3933|48.36|-119.08|1527.0|2011||39.0|39.0|||218.0||3.0|199.0|67.0|32.0|0.0|-6.0|59.0|||80.0|32.0|27.0|24.0|19.0|15.0|31.0|28.0|23.0|19.0|15.0|9834.0|9834.0||||38.6|45.1|32.0|||||||||MOSES MOUNTAIN, WA US
3934|47.7274|-122.1021|142.0|2011||||207.0|104.0|||||||||||1.52||||||||||||||38.65||||||||||||||REDMOND 3.7 N, WA US
3935|45.6562|-122.6399|77.1|2011||||186.0|94.0|||||||||||2.4||||||||||||||39.78||||||||||||||VANCOUVER 1.9 NE, WA US
3936|45.9|-122.22|762.0|2010||124.0|124.0|187.0|187.0|64.0||0.0|31.0|7.0|35.0|0.0|11.0|24.0||2.5|90.0|32.0|21.0|21.0|11.0|11.0|32.0|||||6647.0|6647.0|115.58|||47.0|52.3|41.6|||||||||CALAMITY, WA US
3937|45.9|-122.22|762.0|2011||100.0|100.0|159.0|159.0|116.0||0.0|60.0|8.0|40.0|0.0|11.0|40.0||4.0|86.0|31.0|28.0||||30.0|23.0|23.0|11.0|11.0|7184.0|7184.0|111.59|||45.8|51.3|40.4|||||||||CALAMITY, WA US
3938|45.9981|-120.3006|919.0|2010||371.0|371.0|117.0|68.0|36.0|13.0|2.0|134.0|21.0|95.0|13.0|-12.0|9.0|8.0|0.79|95.0|31.0|25.0|22.0|20.0|13.0|32.0|25.0|24.0|20.0||6789.0|6789.0|22.84||37.6|47.8|57.1|38.5|||||||||BICKLETON, WA US
3939|45.9981|-120.3006|919.0|2011||159.0|159.0|84.0|40.0|31.0|7.0|2.0|151.0|23.0|90.0|4.0|-4.0|9.0|9.2|1.37|92.0|29.0|26.0|21.0|20.0|13.0|31.0|27.0|23.0|8.0|8.0|7262.0|7262.0|14.07||22.7|45.2|55.7|34.8|||||||||BICKLETON, WA US
3940|46.6093|-120.5751|411.2|2011||||70.0|22.0||4.0||||||||2.9|1.76||||||||||||||7.87||9.9||||||||||||YAKIMA 2.5 WNW, WA US
3941|45.6297|-122.3698|125.3|2010||||239.0|150.0|||||||||||1.95||||||||||||||74.03||||||||||||||WASHOUGAL 3.7 NNW, WA US
3942|47.54|-121.09|1045.5|2010||10.0|10.0|157.0|157.0|195.0||3.0|142.0|19.0|46.0|0.0|-4.0|75.0||2.7|85.0|31.0|28.0|13.0|13.0|13.0|31.0|28.0|24.0|16.0|16.0|8350.0|8350.0|58.55|||42.3|50.3|34.4|||||||||FISH LAKE, WA US
3943|47.54|-121.09|1045.5|2011||10.0|10.0|140.0|140.0|211.0||3.0|170.0|26.0|48.0|0.0|-7.0|84.0||3.2|87.0|31.0|27.0|23.0|18.0|15.0|30.0|28.0|24.0|20.0|12.0|8788.0|8788.0|69.86|||40.7|49.1|32.3|||||||||FISH LAKE, WA US
3944|45.5845|-122.374|17.7|2010||||211.0|142.0|||||||||||1.95||||||||||||||66.36||||||||||||||CAMAS 2.4 E, WA US
3945|45.5845|-122.374|17.7|2011||||209.0|119.0|||||||||||1.93||||||||||||||55.63||||||||||||||CAMAS 2.4 E, WA US
3946|47.2867|-122.5025|82.6|2010||||205.0|130.0|||||||||||1.78||||||||||||||55.67||||||||||||||TACOMA 3.1 NW, WA US
3947|47.2867|-122.5025|82.6|2011||||180.0|106.0|||||||||||2.45||||||||||||||43.43||||||||||||||TACOMA 3.1 NW, WA US
3948|46.2014|-119.758|253.0|2011||||||||||22.0|136.0|38.0|||||98.0|||||||||||||||||63.4||||||||||PROSSER, WA US
3949|48.86|-121.44|1606.3|2010||45.0|45.0|206.0|206.0|||1.0|177.0|44.0|31.0|0.0|-3.0|||5.6|83.0|31.0|26.0|23.0|17.0|11.0|31.0|26.0|23.0|19.0|15.0|||118.84|||40.4|47.4|33.4|||||||||EASY PASS, WA US
3950|48.86|-121.44|1606.3|2011||17.0|17.0|203.0|203.0|||2.0|200.0|73.0|7.0|0.0|-7.0|||5.0|78.0|31.0|28.0|23.0|20.0|14.0|31.0|26.0|24.0|19.0|16.0|10102.0|10102.0|148.36|||36.4|41.6|31.3|||||||||EASY PASS, WA US
3951|47.1175|-118.3714|568.1|2010||327.0|327.0|127.0|53.0|26.0|8.0|2.0|133.0|18.0|105.0|18.0|-9.0|7.0|3.0|1.07|97.0|32.0|26.0|17.0|17.0|10.0|31.0|26.0|24.0|20.0||6474.0|6474.0|16.31||16.8|48.6|59.5|37.8|||||||||RITZVILLE 1 SSE, WA US
3952|47.1175|-118.3714|568.1|2011||346.0|346.0|87.0|34.0|||0.0|166.0|30.0|119.0|19.0|1.0|||0.7|97.0|32.0|25.0|24.0|19.0|16.0|31.0|28.0|24.0|6.0|6.0|6902.0|6902.0|9.12|||46.9|58.5|35.2|||||||||RITZVILLE 1 SSE, WA US
3953|48.5472|-117.9019|495.9|2010||394.0|394.0|139.0|75.0|47.0|11.0|3.0|125.0|21.0|127.0|27.0|-3.0|12.0|6.2|0.74|99.0|30.0|27.0|24.0|15.0|15.0|31.0|23.0|23.0|20.0|12.0|||21.2||33.3|49.4|60.8|37.9|||||||||COLVILLE, WA US
3954|48.5472|-117.9019|495.9|2011||361.0|361.0|124.0|63.0|||4.0|153.0|41.0|131.0|34.0|-8.0|||1.12|99.0|32.0|25.0|22.0|18.0|16.0|30.0|26.0|24.0|16.0|16.0|6752.0|6752.0|19.82|||47.2|59.0|35.4|||||||||COLVILLE, WA US
3955|48.26|-121.6036|167.6|2010||231.0|231.0|222.0|140.0||4.0|0.0|66.0|4.0|94.0|11.0|8.0||5.2|2.92|100.0|29.0|23.0|23.0|8.0|8.0|32.0|28.0||||||78.65||11.9|51.1|60.0|42.1|||||||||DARRINGTON RANGER STATION, WA US
3956|48.26|-121.6036|167.6|2011||130.0|130.0|223.0|156.0|||0.0|101.0|4.0|82.0|1.0|9.0|||4.11|90.0|32.0|28.0|23.0|20.0||31.0|28.0|17.0|17.0|11.0|6151.0|6151.0|94.44|||48.1|56.4|39.7|||||||||DARRINGTON RANGER STATION, WA US
3957|47.768|-118.7239|689.5|2010||272.0|272.0|66.0|43.0|||3.0|139.0|22.0|103.0|19.0|-16.0|||1.03|96.0|32.0|27.0|22.0|13.0|13.0|29.0|26.0|24.0|20.0||||14.22|||47.1|58.2|36.1|||||||||WILBUR, WA US
3958|47.768|-118.7239|689.5|2011||205.0|205.0|55.0|26.0|||3.0|186.0|37.0|114.0|13.0|-6.0|||0.7|95.0|32.0|27.0|24.0|20.0|16.0|32.0|27.0|21.0|10.0|10.0|7470.0|7470.0|8.19|||45.0|56.6|33.3|||||||||WILBUR, WA US
3959|47.2235|-119.8524|392.0|2011||460.0|460.0|50.0|16.0|||0.0|117.0|27.0|134.0|19.0|5.0|||0.45|94.0|23.0|23.0|23.0|19.0|15.0|32.0|28.0|5.0|5.0|5.0|5899.0|5899.0|4.67|||50.1|61.2|39.0|||||||||QUINCY 1 S, WA US
3960|47.5139|-123.81200000000001|87.2|2010||59.0|59.0|234.0|178.0|||0.0|20.0|2.0|51.0|3.0|17.0|||8.06|97.0|22.0|22.0|22.0|17.0||30.0|27.0||||5586.0|5586.0|172.21|||50.0|57.5|42.4|||||||||QUINAULT 4 NE, WA US
3961|47.5139|-123.81200000000001|87.2|2011||28.0|28.0|201.0|155.0|||0.0|75.0|1.0|55.0|0.0|22.0|||5.54|86.0|32.0|28.0||||32.0|24.0|24.0|||6100.0|6100.0|162.77|||48.0|55.4|40.6|||||||||QUINAULT 4 NE, WA US
3962|48.464444|-119.516944|396.2|2010|5.8|||113.0|54.0|||||28.0|131.0|32.0||||0.98|99.0|||||||||||||16.57||||60.5|||330.0|330.0|||76.1|125.0||OMAK, WA US
3963|48.464444|-119.516944|396.2|2011|6.0|407.0|407.0|82.0|34.0|||3.0|161.0|36.0|128.0|33.0|-4.0|||0.78|99.0|31.0|25.0|23.0|19.0|14.0|30.0|25.0|20.0|19.0|11.0|6799.0|6799.0|10.59|||47.1|59.4|34.8||330.0|330.0|||33.1|81.0||OMAK, WA US
3964|46.4428|-117.5701|757.7|2011||||127.0|60.0|||||||||||1.05||||||||||||||18.21||||||||||||||POMEROY 2.5 SSE, WA US
3965|46.78|-121.75|1563.6|2010||11.0|11.0|213.0|213.0|269.0||2.0|175.0|32.0|17.0|0.0|-3.0|160.0||2.8|77.0|32.0|27.0|24.0|18.0|7.0|31.0|28.0|22.0|11.0|11.0|9009.0|9009.0|110.94|||39.9|46.2|33.5|||||||||PARADISE, WA US
3966|46.78|-121.75|1563.6|2011||19.0|19.0|202.0|202.0|298.0||0.0|186.0|38.0|14.0|0.0|2.0|219.0||4.4|80.0|30.0|26.0|23.0|20.0|16.0|28.0|22.0|22.0|18.0|16.0|9649.0|9649.0|134.57|||38.6|45.5|31.8|||||||||PARADISE, WA US
3967|47.5432|-122.381|113.1|2010||||203.0|113.0|||||||||||2.91||||||||||||||48.35||||||||||||||SEATTLE 5.6 SSW, WA US
3968|47.5432|-122.381|113.1|2011||||169.0|89.0|||||||||||2.07||||||||||||||34.46||||||||||||||SEATTLE 5.6 SSW, WA US
3969|45.5971|-122.4186|175.0|2010||||198.0|138.0|0.0|2.0|||||||1.0|1.9|1.95||||||||||||||67.52||4.6||||||||||||CAMAS 0.7 NNW, WA US
3970|47.6744|-120.2108|242.6|2010||841.0|841.0|||||0.0|67.0|13.0|149.0|48.0|4.0||||106.0|32.0|28.0|24.0|19.0|5.0|31.0|28.0|20.0|20.0||5019.0|5019.0||||53.8|64.2|43.4|||||||||ENTIAT WASHINGTON, WA US
3971|47.6744|-120.2108|242.6|2011||825.0|825.0|||||0.0|109.0|19.0|145.0|51.0|9.0||||104.0|32.0|27.0|24.0|||32.0|27.0|18.0|18.0|10.0|5400.0|5400.0||||52.4|63.2|41.6|||||||||ENTIAT WASHINGTON, WA US
3972|47.18899999999999|-120.913|579.1|2010||172.0|172.0|130.0|71.0||16.0|3.0|164.0|26.0|84.0|13.0|-5.0||12.0|1.42|94.0|30.0|28.0|24.0|13.0|13.0|31.0|27.0|23.0|18.0||||22.93||47.0|46.2|56.6|35.9|||||||||CLE ELUM, WA US
3973|47.18899999999999|-120.913|579.1|2011||119.0|119.0|||||7.0|175.0|25.0|90.0|7.0|-5.0||||93.0|30.0|28.0|22.0|19.0|16.0|31.0|27.0|24.0|20.0|14.0|7553.0|7553.0||||44.4|54.9|33.9|||||||||CLE ELUM, WA US
3974|46.0922|-118.2592|384.4|2010||||||19.0|7.0|||||||8.0|3.5|||||||||||||||||16.7||||||||||||WALLA WALLA DOT, WA US
3975|47.28|-120.49|1642.9|2010||9.0|9.0|137.0|137.0|212.0||4.0|196.0|38.0|39.0|0.0|-9.0|66.0||1.7|81.0|31.0|28.0|21.0|18.0|2.0|31.0|28.0|22.0|14.0|14.0|9031.0|9031.0|39.15|||40.0|48.9|31.2|||||||||GROUSE CAMP, WA US
3976|47.28|-120.49|1642.9|2011||10.0|10.0|107.0|107.0|207.0||2.0|206.0|49.0|36.0|0.0|-9.0|78.0||1.7|80.0|32.0|26.0|23.0|18.0|16.0|31.0|28.0|24.0|20.0|15.0|9568.0|9568.0|37.96|||38.9|47.9|29.9|||||||||GROUSE CAMP, WA US
3977|48.86|-118.4|1426.5|2010||75.0|75.0|124.0|124.0|199.0||3.0|164.0|58.0|46.0|0.0|-9.0|40.0||0.8|84.0|30.0|28.0|23.0|16.0|16.0|32.0|28.0|20.0|20.0|14.0|8697.0|8697.0|25.52|||41.4|47.9|35.0|||||||||SENTINEL BUTTE, WA US
3978|48.86|-118.4|1426.5|2011||86.0|86.0|117.0|117.0|212.0||3.0|188.0|86.0|52.0|0.0|-7.0|48.0||1.0|83.0|32.0|28.0|22.0|17.0|16.0|31.0|24.0|24.0|19.0|6.0|9336.0|9336.0|24.63|||39.9|46.8|33.0|||||||||SENTINEL BUTTE, WA US
3979|48.7141|-121.14299999999999|271.6|2010||202.0|202.0|202.0|122.0|32.0|12.0|0.0|77.0|7.0|78.0|11.0|7.0|9.0|6.0|3.23|98.0|32.0|28.0|23.0|19.0|10.0|30.0|27.0||||5958.0|5958.0|68.23||27.0|49.2|57.5|40.9|||||||||DIABLO DAM, WA US
3980|48.7141|-121.14299999999999|271.6|2011||101.0|101.0|204.0|139.0|||0.0|104.0|16.0|76.0|7.0|9.0|||3.05|95.0|32.0|27.0|22.0|||32.0|28.0|16.0|16.0|16.0|6623.0|6623.0|88.17|||46.8|54.8|38.9|||||||||DIABLO DAM, WA US
3981|46.8321|-119.1562|341.4|2010||||54.0|32.0|||||||||||1.0||||||||||||||8.57||||||||||||||OTHELLO 1.0 NNE, WA US
3982|45.9917|-121.0833|1158.2|2010||230.0|230.0|||||0.0|142.0|30.0|66.0|1.0|3.0||||91.0|32.0|28.0|23.0|9.0|9.0|32.0|27.0|21.0|19.0||7538.0|7538.0||||45.0|51.6|38.3|||||||||GRAYBACK WASHINGTON, WA US
3983|45.9917|-121.0833|1158.2|2011||242.0|242.0|||||0.0|165.0|32.0|67.0|4.0|4.0||||91.0|32.0|28.0|22.0|18.0||31.0|26.0|24.0|18.0|4.0|8006.0|8006.0||||44.1|51.2|36.9|||||||||GRAYBACK WASHINGTON, WA US
